timestamp;value;measurement_type;axis;axis_label;spot_id;spot_dyid;spot_name;spot_type;spot_rpm;spot_power;spot_model;machine_id;machine_name;battery_level;telemetry_interval;interval_unit;dynamic_range_in_g;data_source;spot_path
2024-06-04 08:18:31+00:00;0.008480789;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:18:31+00:00;0.008699802;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:28:31+00:00;0.006459256;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:28:31+00:00;0.008110386;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:28:31+00:00;0.008459558;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:38:31+00:00;0.006188133;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:38:31+00:00;0.008358977;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:38:31+00:00;0.007859708;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:48:31+00:00;0.00652231;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:48:31+00:00;0.008510496;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:48:31+00:00;0.007948687;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:58:31+00:00;0.006063215;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:58:31+00:00;0.00830543;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 08:58:31+00:00;0.00797815;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:08:31+00:00;0.006105469;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:08:31+00:00;0.00839138;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:08:31+00:00;0.008038936;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:18:31+00:00;0.006271161;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:18:31+00:00;0.008337683;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:18:31+00:00;0.00784891;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:28:31+00:00;0.006055919;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:28:31+00:00;0.008415442;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:28:31+00:00;0.008517497;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:38:31+00:00;0.006472018;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:38:31+00:00;0.008365893;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:38:31+00:00;0.008164187;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:48:31+00:00;0.006061679;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:48:31+00:00;0.008646831;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:48:31+00:00;0.007994065;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:58:31+00:00;0.006221794;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:58:31+00:00;0.008410272;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 09:58:31+00:00;0.008348523;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:08:31+00:00;0.006708538;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:08:31+00:00;0.008228628;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:08:31+00:00;0.008123304;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:18:31+00:00;0.006269335;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:18:31+00:00;0.008126482;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:18:31+00:00;0.008007317;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:28:31+00:00;0.00652551;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:28:31+00:00;0.00823568;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:28:31+00:00;0.00788423;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:38:31+00:00;0.006472369;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:38:31+00:00;0.008493116;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:38:31+00:00;0.00815026;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:48:31+00:00;0.006303584;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:48:31+00:00;0.008430876;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:48:31+00:00;0.008387466;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:58:31+00:00;0.006251218;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:58:31+00:00;0.008396886;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 10:58:31+00:00;0.008447887;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:08:31+00:00;0.006199275;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:08:31+00:00;0.008452045;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:08:31+00:00;0.008258698;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:18:31+00:00;0.006283725;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:18:31+00:00;0.008360374;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:18:31+00:00;0.008396275;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:28:31+00:00;0.00611669;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:28:31+00:00;0.0083235;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:28:31+00:00;0.00828216;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:38:31+00:00;0.006532805;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:38:31+00:00;0.008559707;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:38:31+00:00;0.008591617;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:48:31+00:00;0.006136298;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:48:31+00:00;0.008172651;acceleration;y;horizontal;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:48:31+00:00;0.007803787;acceleration;z;vertical;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
2024-06-04 11:58:31+00:00;0.006352006;acceleration;x;axial;665b34fd3a18ff728f54e61d;DyL4.02.A1632;LAM;others;1800;;highFrequencyPlus;665b3464f2cadd3f00ff3786;Motor el̩ctrico 1/2 HP Marathon;97;600;SECOND;8;measurements;/willing-copper-fool-11/witty-secretary-criticize-50/plant-arm-administer-72/female-string-devise-79/deranged-list-undertake-48/swanky-marriage-break-49784
